date,region_code,region_name,indicador,unidad,valor,unidad_original,dimension,agregacion
2020-07-01,06,O'Higgins,facturas_venta_interregional,unidades,210532.0,miles de unidades,conteo,total
2020-07-01,06,O'Higgins,venta_interregional,pesos,291449018107.05,miles de millones de pesos,dinero,total
2020-07-01,06,O'Higgins,venta_intrarregional,pesos,219282183748.75998,miles de millones de pesos,dinero,total
2020-07-01,07,Maule,compra_interregional,pesos,313942025550.86005,miles de millones de pesos,dinero,total
2020-07-01,07,Maule,compra_intrarregional,pesos,255385879370.28,miles de millones de pesos,dinero,total
2020-07-01,07,Maule,facturas_compra_interregional,unidades,577497.0,miles de unidades,conteo,total
2020-07-01,07,Maule,facturas_venta_interregional,unidades,446866.0,miles de unidades,conteo,total
2020-07-01,07,Maule,venta_interregional,pesos,297319678874.72003,miles de millones de pesos,dinero,total
2020-07-01,07,Maule,venta_intrarregional,pesos,255385879370.28,miles de millones de pesos,dinero,total
2020-07-01,08,Biobío,compra_interregional,pesos,496986390996.75,miles de millones de pesos,dinero,total
2020-07-01,08,Biobío,compra_intrarregional,pesos,404698793720.21,miles de millones de pesos,dinero,total
2020-07-01,08,Biobío,facturas_compra_interregional,unidades,918351.0,miles de unidades,conteo,total
2020-07-01,08,Biobío,facturas_venta_interregional,unidades,356513.0,miles de unidades,conteo,total
2020-07-01,08,Biobío,venta_interregional,pesos,485421756814.72003,miles de millones de pesos,dinero,total
2020-07-01,08,Biobío,venta_intrarregional,pesos,404698793720.21,miles de millones de pesos,dinero,total
2020-07-01,09,La Araucanía,compra_interregional,pesos,231046074248.09,miles de millones de pesos,dinero,total
2020-07-01,09,La Araucanía,compra_intrarregional,pesos,193337779832.46,miles de millones de pesos,dinero,total
2020-07-01,09,La Araucanía,facturas_compra_interregional,unidades,515394.0,miles de unidades,conteo,total
2020-07-01,09,La Araucanía,facturas_venta_interregional,unidades,247419.0,miles de unidades,conteo,total
2020-07-01,09,La Araucanía,venta_interregional,pesos,190362821400.66,miles de millones de pesos,dinero,total
2020-07-01,09,La Araucanía,venta_intrarregional,pesos,193337779832.46,miles de millones de pesos,dinero,total
2020-07-01,10,Los Lagos,compra_interregional,pesos,500025506486.87,miles de millones de pesos,dinero,total
2020-07-01,10,Los Lagos,compra_intrarregional,pesos,474147426974.36,miles de millones de pesos,dinero,total
2020-07-01,10,Los Lagos,facturas_compra_interregional,unidades,567829.0,miles de unidades,conteo,total
2020-07-01,10,Los Lagos,facturas_venta_interregional,unidades,288112.0,miles de unidades,conteo,total
2020-07-01,10,Los Lagos,venta_interregional,pesos,241936141430.80002,miles de millones de pesos,dinero,total
2020-07-01,10,Los Lagos,venta_intrarregional,pesos,474147426974.36,miles de millones de pesos,dinero,total
2020-07-01,11,Aysén,compra_interregional,pesos,25483971053.016,miles de millones de pesos,dinero,total
2020-07-01,11,Aysén,compra_intrarregional,pesos,21632039247.799,miles de millones de pesos,dinero,total
2020-07-01,11,Aysén,facturas_compra_interregional,unidades,69391.0,miles de unidades,conteo,total
2020-07-01,11,Aysén,facturas_venta_interregional,unidades,19406.0,miles de unidades,conteo,total
2020-07-01,11,Aysén,venta_interregional,pesos,17861088759.148,miles de millones de pesos,dinero,total
2020-07-01,11,Aysén,venta_intrarregional,pesos,21632039247.799,miles de millones de pesos,dinero,total
2020-07-01,12,Magallanes,compra_interregional,pesos,75761934993.333,miles de millones de pesos,dinero,total
2020-07-01,12,Magallanes,compra_intrarregional,pesos,58975444149.568,miles de millones de pesos,dinero,total
2020-07-01,12,Magallanes,facturas_compra_interregional,unidades,103176.0,miles de unidades,conteo,total
2020-07-01,12,Magallanes,facturas_venta_interregional,unidades,25329.0,miles de unidades,conteo,total
2020-07-01,12,Magallanes,venta_interregional,pesos,43502833535.158,miles de millones de pesos,dinero,total
2020-07-01,12,Magallanes,venta_intrarregional,pesos,58975444149.568,miles de millones de pesos,dinero,total
2020-07-01,13,Metropolitana de Santiago,compra_interregional,pesos,2722794386943.8,miles de millones de pesos,dinero,total
2020-07-01,13,Metropolitana de Santiago,compra_intrarregional,pesos,9850839324598.898,miles de millones de pesos,dinero,total
2020-07-01,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,2045776.0,miles de unidades,conteo,total
2020-07-01,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,5294823.0,miles de unidades,conteo,total
2020-07-01,13,Metropolitana de Santiago,venta_interregional,pesos,3317735222828.7,miles de millones de pesos,dinero,total
2020-07-01,13,Metropolitana de Santiago,venta_intrarregional,pesos,9850839324598.898,miles de millones de pesos,dinero,total
2020-07-01,14,Los Ríos,compra_interregional,pesos,132583668251.05,miles de millones de pesos,dinero,total
2020-07-01,14,Los Ríos,compra_intrarregional,pesos,67637230375.61,miles de millones de pesos,dinero,total
2020-07-01,14,Los Ríos,facturas_compra_interregional,unidades,283180.0,miles de unidades,conteo,total
2020-07-01,14,Los Ríos,facturas_venta_interregional,unidades,125422.0,miles de unidades,conteo,total
2020-07-01,14,Los Ríos,venta_interregional,pesos,108463236331.67,miles de millones de pesos,dinero,total
2020-07-01,14,Los Ríos,venta_intrarregional,pesos,67637230375.61,miles de millones de pesos,dinero,total
2020-07-01,15,Arica y Parinacota,compra_interregional,pesos,57757483824.285,miles de millones de pesos,dinero,total
2020-07-01,15,Arica y Parinacota,compra_intrarregional,pesos,28296950505.0,miles de millones de pesos,dinero,total
2020-07-01,15,Arica y Parinacota,facturas_compra_interregional,unidades,98930.0,miles de unidades,conteo,total
2020-07-01,15,Arica y Parinacota,facturas_venta_interregional,unidades,41218.0,miles de unidades,conteo,total
2020-07-01,15,Arica y Parinacota,venta_interregional,pesos,28738579978.0,miles de millones de pesos,dinero,total
2020-07-01,15,Arica y Parinacota,venta_intrarregional,pesos,28296950505.0,miles de millones de pesos,dinero,total
2020-07-01,16,Ñuble,compra_interregional,pesos,126549324165.65001,miles de millones de pesos,dinero,total
2020-07-01,16,Ñuble,compra_intrarregional,pesos,82708547312.964,miles de millones de pesos,dinero,total
2020-07-01,16,Ñuble,facturas_compra_interregional,unidades,258992.00000000003,miles de unidades,conteo,total
2020-07-01,16,Ñuble,facturas_venta_interregional,unidades,191155.0,miles de unidades,conteo,total
2020-07-01,16,Ñuble,venta_interregional,pesos,110136349873.17,miles de millones de pesos,dinero,total
2020-07-01,16,Ñuble,venta_intrarregional,pesos,82708547312.964,miles de millones de pesos,dinero,total
2020-08-01,01,Tarapacá,compra_interregional,pesos,192903915374.25,miles de millones de pesos,dinero,total
2020-08-01,01,Tarapacá,compra_intrarregional,pesos,76354528031.918,miles de millones de pesos,dinero,total
2020-08-01,01,Tarapacá,facturas_compra_interregional,unidades,175849.0,miles de unidades,conteo,total
2020-08-01,01,Tarapacá,facturas_venta_interregional,unidades,64209.0,miles de unidades,conteo,total
2020-08-01,01,Tarapacá,venta_interregional,pesos,62953590600.46,miles de millones de pesos,dinero,total
2020-08-01,01,Tarapacá,venta_intrarregional,pesos,76354528031.918,miles de millones de pesos,dinero,total
2020-08-01,02,Antofagasta,compra_interregional,pesos,370290858201.41,miles de millones de pesos,dinero,total
2020-08-01,02,Antofagasta,compra_intrarregional,pesos,210987203000.88998,miles de millones de pesos,dinero,total
2020-08-01,02,Antofagasta,facturas_compra_interregional,unidades,393013.0,miles de unidades,conteo,total
2020-08-01,02,Antofagasta,facturas_venta_interregional,unidades,144359.0,miles de unidades,conteo,total
2020-08-01,02,Antofagasta,venta_interregional,pesos,329486849272.89996,miles de millones de pesos,dinero,total
2020-08-01,02,Antofagasta,venta_intrarregional,pesos,210987203000.88998,miles de millones de pesos,dinero,total
2020-08-01,03,Atacama,compra_interregional,pesos,123054386682.1,miles de millones de pesos,dinero,total
2020-08-01,03,Atacama,compra_intrarregional,pesos,57628934895.523,miles de millones de pesos,dinero,total
2020-08-01,03,Atacama,facturas_compra_interregional,unidades,198661.0,miles de unidades,conteo,total
2020-08-01,03,Atacama,facturas_venta_interregional,unidades,57870.0,miles de unidades,conteo,total
2020-08-01,03,Atacama,venta_interregional,pesos,80814215095.017,miles de millones de pesos,dinero,total
2020-08-01,03,Atacama,venta_intrarregional,pesos,57628934895.523,miles de millones de pesos,dinero,total
2020-08-01,04,Coquimbo,compra_interregional,pesos,219723231408.75,miles de millones de pesos,dinero,total
2020-08-01,04,Coquimbo,compra_intrarregional,pesos,134560014055.77,miles de millones de pesos,dinero,total
2020-08-01,04,Coquimbo,facturas_compra_interregional,unidades,422202.0,miles de unidades,conteo,total
2020-08-01,04,Coquimbo,facturas_venta_interregional,unidades,149219.0,miles de unidades,conteo,total
2020-08-01,04,Coquimbo,venta_interregional,pesos,130648795566.43001,miles de millones de pesos,dinero,total
2020-08-01,04,Coquimbo,venta_intrarregional,pesos,134560014055.77,miles de millones de pesos,dinero,total
2020-08-01,05,Valparaíso,compra_interregional,pesos,585042175893.48,miles de millones de pesos,dinero,total
2020-08-01,05,Valparaíso,compra_intrarregional,pesos,363997610173.51,miles de millones de pesos,dinero,total
2020-08-01,05,Valparaíso,facturas_compra_interregional,unidades,1067769.0,miles de unidades,conteo,total
2020-08-01,05,Valparaíso,facturas_venta_interregional,unidades,538915.0,miles de unidades,conteo,total
2020-08-01,05,Valparaíso,venta_interregional,pesos,754299768409.9701,miles de millones de pesos,dinero,total
2020-08-01,05,Valparaíso,venta_intrarregional,pesos,363997610173.51,miles de millones de pesos,dinero,total
2020-08-01,06,O'Higgins,compra_interregional,pesos,476319738512.21,miles de millones de pesos,dinero,total
2020-08-01,06,O'Higgins,compra_intrarregional,pesos,246126088665.13,miles de millones de pesos,dinero,total
2020-08-01,06,O'Higgins,facturas_compra_interregional,unidades,644737.0,miles de unidades,conteo,total
2020-08-01,06,O'Higgins,facturas_venta_interregional,unidades,223569.0,miles de unidades,conteo,total
2020-08-01,06,O'Higgins,venta_interregional,pesos,290931081286.58997,miles de millones de pesos,dinero,total
2020-08-01,06,O'Higgins,venta_intrarregional,pesos,246126088665.13,miles de millones de pesos,dinero,total
2020-08-01,07,Maule,compra_interregional,pesos,350751893501.25,miles de millones de pesos,dinero,total
2020-08-01,07,Maule,compra_intrarregional,pesos,272156310452.83,miles de millones de pesos,dinero,total
2020-08-01,07,Maule,facturas_compra_interregional,unidades,619852.0,miles de unidades,conteo,total
2020-08-01,07,Maule,facturas_venta_interregional,unidades,468489.0,miles de unidades,conteo,total
2020-08-01,07,Maule,venta_interregional,pesos,299032165120.72,miles de millones de pesos,dinero,total
2020-08-01,07,Maule,venta_intrarregional,pesos,272156310452.83,miles de millones de pesos,dinero,total
2020-08-01,08,Biobío,compra_interregional,pesos,507136079711.46,miles de millones de pesos,dinero,total
2020-08-01,08,Biobío,compra_intrarregional,pesos,424391191814.0,miles de millones de pesos,dinero,total
2020-08-01,08,Biobío,facturas_compra_interregional,unidades,942706.0,miles de unidades,conteo,total
2020-08-01,08,Biobío,facturas_venta_interregional,unidades,362100.0,miles de unidades,conteo,total
2020-08-01,08,Biobío,venta_interregional,pesos,500594578160.91,miles de millones de pesos,dinero,total
2020-08-01,08,Biobío,venta_intrarregional,pesos,424391191814.0,miles de millones de pesos,dinero,total
2020-08-01,09,La Araucanía,compra_interregional,pesos,265326309401.93002,miles de millones de pesos,dinero,total
2020-08-01,09,La Araucanía,compra_intrarregional,pesos,225210036996.28,miles de millones de pesos,dinero,total
2020-08-01,09,La Araucanía,facturas_compra_interregional,unidades,541402.0,miles de unidades,conteo,total
2020-08-01,09,La Araucanía,facturas_venta_interregional,unidades,256495.0,miles de unidades,conteo,total
2020-08-01,09,La Araucanía,venta_interregional,pesos,191348522704.87,miles de millones de pesos,dinero,total
2020-08-01,09,La Araucanía,venta_intrarregional,pesos,225210036996.28,miles de millones de pesos,dinero,total
2020-08-01,10,Los Lagos,compra_interregional,pesos,494000437978.21,miles de millones de pesos,dinero,total
2020-08-01,10,Los Lagos,compra_intrarregional,pesos,466701175685.76,miles de millones de pesos,dinero,total
2020-08-01,10,Los Lagos,facturas_compra_interregional,unidades,563981.0,miles de unidades,conteo,total
2020-08-01,10,Los Lagos,facturas_venta_interregional,unidades,285542.0,miles de unidades,conteo,total
2020-08-01,10,Los Lagos,venta_interregional,pesos,245515373719.22,miles de millones de pesos,dinero,total
2020-08-01,10,Los Lagos,venta_intrarregional,pesos,466701175685.76,miles de millones de pesos,dinero,total
2020-08-01,11,Aysén,compra_interregional,pesos,29645604250.85,miles de millones de pesos,dinero,total
2020-08-01,11,Aysén,compra_intrarregional,pesos,22473455519.246,miles de millones de pesos,dinero,total
2020-08-01,11,Aysén,facturas_compra_interregional,unidades,74951.0,miles de unidades,conteo,total
2020-08-01,11,Aysén,facturas_venta_interregional,unidades,19716.0,miles de unidades,conteo,total
2020-08-01,11,Aysén,venta_interregional,pesos,22863447728.726,miles de millones de pesos,dinero,total
2020-08-01,11,Aysén,venta_intrarregional,pesos,22473455519.246,miles de millones de pesos,dinero,total
2020-08-01,12,Magallanes,compra_interregional,pesos,76442285236.685,miles de millones de pesos,dinero,total
2020-08-01,12,Magallanes,compra_intrarregional,pesos,59218672617.313995,miles de millones de pesos,dinero,total
2020-08-01,12,Magallanes,facturas_compra_interregional,unidades,105284.0,miles de unidades,conteo,total
2020-08-01,12,Magallanes,facturas_venta_interregional,unidades,24700.0,miles de unidades,conteo,total
2020-08-01,12,Magallanes,venta_interregional,pesos,39156316800.272,miles de millones de pesos,dinero,total
2020-08-01,12,Magallanes,venta_intrarregional,pesos,59218672617.313995,miles de millones de pesos,dinero,total
2020-08-01,13,Metropolitana de Santiago,compra_interregional,pesos,2691549306024.9,miles de millones de pesos,dinero,total
2020-08-01,13,Metropolitana de Santiago,compra_intrarregional,pesos,10633852663660.0,miles de millones de pesos,dinero,total
2020-08-01,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,2054692.0,miles de unidades,conteo,total
2020-08-01,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,5525161.0,miles de unidades,conteo,total
2020-08-01,13,Metropolitana de Santiago,venta_interregional,pesos,3509385649826.9,miles de millones de pesos,dinero,total
2020-08-01,13,Metropolitana de Santiago,venta_intrarregional,pesos,10633852663660.0,miles de millones de pesos,dinero,total
2020-08-01,14,Los Ríos,compra_interregional,pesos,142918283882.81,miles de millones de pesos,dinero,total
2020-08-01,14,Los Ríos,compra_intrarregional,pesos,74506603635.476,miles de millones de pesos,dinero,total
2020-08-01,14,Los Ríos,facturas_compra_interregional,unidades,299335.0,miles de unidades,conteo,total
2020-08-01,14,Los Ríos,facturas_venta_interregional,unidades,126835.0,miles de unidades,conteo,total
2020-08-01,14,Los Ríos,venta_interregional,pesos,111402245960.73,miles de millones de pesos,dinero,total
2020-08-01,14,Los Ríos,venta_intrarregional,pesos,74506603635.476,miles de millones de pesos,dinero,total
2020-08-01,15,Arica y Parinacota,compra_interregional,pesos,52682212224.257,miles de millones de pesos,dinero,total
2020-08-01,15,Arica y Parinacota,compra_intrarregional,pesos,28651019537.5,miles de millones de pesos,dinero,total
2020-08-01,15,Arica y Parinacota,facturas_compra_interregional,unidades,106630.0,miles de unidades,conteo,total
2020-08-01,15,Arica y Parinacota,facturas_venta_interregional,unidades,40425.0,miles de unidades,conteo,total
2020-08-01,15,Arica y Parinacota,venta_interregional,pesos,29976335800.642002,miles de millones de pesos,dinero,total
2020-08-01,15,Arica y Parinacota,venta_intrarregional,pesos,28651019537.5,miles de millones de pesos,dinero,total
2020-08-01,16,Ñuble,compra_interregional,pesos,136191083063.82,miles de millones de pesos,dinero,total
2020-08-01,16,Ñuble,compra_intrarregional,pesos,88788057908.98601,miles de millones de pesos,dinero,total
2020-08-01,16,Ñuble,facturas_compra_interregional,unidades,272756.0,miles de unidades,conteo,total
2020-08-01,16,Ñuble,facturas_venta_interregional,unidades,196216.0,miles de unidades,conteo,total
2020-08-01,16,Ñuble,venta_interregional,pesos,115568865294.0,miles de millones de pesos,dinero,total
2020-08-01,16,Ñuble,venta_intrarregional,pesos,88788057908.98601,miles de millones de pesos,dinero,total
2020-09-01,01,Tarapacá,compra_interregional,pesos,202480600518.08,miles de millones de pesos,dinero,total
2020-09-01,01,Tarapacá,compra_intrarregional,pesos,73140613422.70099,miles de millones de pesos,dinero,total
2020-09-01,01,Tarapacá,facturas_compra_interregional,unidades,181823.0,miles de unidades,conteo,total
2020-09-01,01,Tarapacá,facturas_venta_interregional,unidades,65986.0,miles de unidades,conteo,total
2020-09-01,01,Tarapacá,venta_interregional,pesos,69084074102.62401,miles de millones de pesos,dinero,total
2020-09-01,01,Tarapacá,venta_intrarregional,pesos,73140613422.70099,miles de millones de pesos,dinero,total
2020-09-01,02,Antofagasta,compra_interregional,pesos,369369857434.01,miles de millones de pesos,dinero,total
2020-09-01,02,Antofagasta,compra_intrarregional,pesos,202965102485.96,miles de millones de pesos,dinero,total
2020-09-01,02,Antofagasta,facturas_compra_interregional,unidades,403000.0,miles de unidades,conteo,total
2020-09-01,02,Antofagasta,facturas_venta_interregional,unidades,149837.0,miles de unidades,conteo,total
2020-09-01,02,Antofagasta,venta_interregional,pesos,365431211103.31,miles de millones de pesos,dinero,total
2020-09-01,02,Antofagasta,venta_intrarregional,pesos,202965102485.96,miles de millones de pesos,dinero,total
2020-09-01,03,Atacama,compra_interregional,pesos,140284669774.82,miles de millones de pesos,dinero,total
2020-09-01,03,Atacama,compra_intrarregional,pesos,63174781477.448,miles de millones de pesos,dinero,total
2020-09-01,03,Atacama,facturas_compra_interregional,unidades,205161.0,miles de unidades,conteo,total
2020-09-01,03,Atacama,facturas_venta_interregional,unidades,60490.0,miles de unidades,conteo,total
2020-09-01,03,Atacama,venta_interregional,pesos,86292648413.0,miles de millones de pesos,dinero,total
2020-09-01,03,Atacama,venta_intrarregional,pesos,63174781477.448,miles de millones de pesos,dinero,total
2020-09-01,04,Coquimbo,compra_interregional,pesos,248708356787.12,miles de millones de pesos,dinero,total
2020-09-01,04,Coquimbo,compra_intrarregional,pesos,139230680239.55,miles de millones de pesos,dinero,total
2020-09-01,04,Coquimbo,facturas_compra_interregional,unidades,439373.0,miles de unidades,conteo,total
2020-09-01,04,Coquimbo,facturas_venta_interregional,unidades,156425.0,miles de unidades,conteo,total
2020-09-01,04,Coquimbo,venta_interregional,pesos,148050290224.65002,miles de millones de pesos,dinero,total
2020-09-01,04,Coquimbo,venta_intrarregional,pesos,139230680239.55,miles de millones de pesos,dinero,total
2020-09-01,05,Valparaíso,compra_interregional,pesos,632681650090.75,miles de millones de pesos,dinero,total
2020-09-01,05,Valparaíso,compra_intrarregional,pesos,395194191463.11,miles de millones de pesos,dinero,total
2020-09-01,05,Valparaíso,facturas_compra_interregional,unidades,1110498.0,miles de unidades,conteo,total
2020-09-01,05,Valparaíso,facturas_venta_interregional,unidades,565682.0,miles de unidades,conteo,total
2020-09-01,05,Valparaíso,venta_interregional,pesos,880911013716.5299,miles de millones de pesos,dinero,total
2020-09-01,05,Valparaíso,venta_intrarregional,pesos,395194191463.11,miles de millones de pesos,dinero,total
2020-09-01,06,O'Higgins,compra_interregional,pesos,482510379056.02997,miles de millones de pesos,dinero,total
2020-09-01,06,O'Higgins,compra_intrarregional,pesos,273559228867.09998,miles de millones de pesos,dinero,total
2020-09-01,06,O'Higgins,facturas_compra_interregional,unidades,667229.0,miles de unidades,conteo,total
2020-09-01,06,O'Higgins,facturas_venta_interregional,unidades,227838.0,miles de unidades,conteo,total
2020-09-01,06,O'Higgins,venta_interregional,pesos,339466211155.07996,miles de millones de pesos,dinero,total
2020-09-01,06,O'Higgins,venta_intrarregional,pesos,273559228867.09998,miles de millones de pesos,dinero,total
2020-09-01,07,Maule,compra_interregional,pesos,368864332493.08997,miles de millones de pesos,dinero,total
2020-09-01,07,Maule,compra_intrarregional,pesos,296076760024.20996,miles de millones de pesos,dinero,total
2020-09-01,07,Maule,facturas_compra_interregional,unidades,624258.0,miles de unidades,conteo,total
2020-09-01,07,Maule,facturas_venta_interregional,unidades,460514.0,miles de unidades,conteo,total
2020-09-01,07,Maule,venta_interregional,pesos,308069555637.91003,miles de millones de pesos,dinero,total
2020-09-01,07,Maule,venta_intrarregional,pesos,296076760024.20996,miles de millones de pesos,dinero,total
2020-09-01,08,Biobío,compra_interregional,pesos,505772513252.81,miles de millones de pesos,dinero,total
2020-09-01,08,Biobío,compra_intrarregional,pesos,403941392459.34,miles de millones de pesos,dinero,total
2020-09-01,08,Biobío,facturas_compra_interregional,unidades,912262.0,miles de unidades,conteo,total
2020-09-01,08,Biobío,facturas_venta_interregional,unidades,354888.0,miles de unidades,conteo,total
2020-09-01,08,Biobío,venta_interregional,pesos,546300328880.67,miles de millones de pesos,dinero,total
2020-09-01,08,Biobío,venta_intrarregional,pesos,403941392459.34,miles de millones de pesos,dinero,total
2020-09-01,09,La Araucanía,compra_interregional,pesos,280876281861.81,miles de millones de pesos,dinero,total
2020-09-01,09,La Araucanía,compra_intrarregional,pesos,233927275088.63998,miles de millones de pesos,dinero,total
2020-09-01,09,La Araucanía,facturas_compra_interregional,unidades,541577.0,miles de unidades,conteo,total
2020-09-01,09,La Araucanía,facturas_venta_interregional,unidades,252273.0,miles de unidades,conteo,total
2020-09-01,09,La Araucanía,venta_interregional,pesos,220418540117.6,miles de millones de pesos,dinero,total
2020-09-01,09,La Araucanía,venta_intrarregional,pesos,233927275088.63998,miles de millones de pesos,dinero,total
2020-09-01,10,Los Lagos,compra_interregional,pesos,533098978848.63007,miles de millones de pesos,dinero,total
2020-09-01,10,Los Lagos,compra_intrarregional,pesos,494040931072.47003,miles de millones de pesos,dinero,total
2020-09-01,10,Los Lagos,facturas_compra_interregional,unidades,571067.0,miles de unidades,conteo,total
2020-09-01,10,Los Lagos,facturas_venta_interregional,unidades,295302.0,miles de unidades,conteo,total
2020-09-01,10,Los Lagos,venta_interregional,pesos,252408991659.82,miles de millones de pesos,dinero,total
2020-09-01,10,Los Lagos,venta_intrarregional,pesos,494040931072.47003,miles de millones de pesos,dinero,total
2020-09-01,11,Aysén,compra_interregional,pesos,28803294790.326,miles de millones de pesos,dinero,total
2020-09-01,11,Aysén,compra_intrarregional,pesos,24067730837.675,miles de millones de pesos,dinero,total
2020-09-01,11,Aysén,facturas_compra_interregional,unidades,72899.0,miles de unidades,conteo,total
2020-09-01,11,Aysén,facturas_venta_interregional,unidades,19210.0,miles de unidades,conteo,total
2020-09-01,11,Aysén,venta_interregional,pesos,18005172018.581,miles de millones de pesos,dinero,total
2020-09-01,11,Aysén,venta_intrarregional,pesos,24067730837.675,miles de millones de pesos,dinero,total
2020-09-01,12,Magallanes,compra_interregional,pesos,76134741317.59099,miles de millones de pesos,dinero,total
2020-09-01,12,Magallanes,compra_intrarregional,pesos,50231525955.67,miles de millones de pesos,dinero,total
2020-09-01,12,Magallanes,facturas_compra_interregional,unidades,101643.0,miles de unidades,conteo,total
2020-09-01,12,Magallanes,facturas_venta_interregional,unidades,21402.0,miles de unidades,conteo,total
2020-09-01,12,Magallanes,venta_interregional,pesos,39325358547.666,miles de millones de pesos,dinero,total
2020-09-01,12,Magallanes,venta_intrarregional,pesos,50231525955.67,miles de millones de pesos,dinero,total
2020-09-01,13,Metropolitana de Santiago,compra_interregional,pesos,3035831510916.3,miles de millones de pesos,dinero,total
2020-09-01,13,Metropolitana de Santiago,compra_intrarregional,pesos,11273535987724.0,miles de millones de pesos,dinero,total
2020-09-01,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,2081717.9999999998,miles de unidades,conteo,total
2020-09-01,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,5603893.0,miles de unidades,conteo,total
2020-09-01,13,Metropolitana de Santiago,venta_interregional,pesos,3723809061268.4,miles de millones de pesos,dinero,total
2020-09-01,13,Metropolitana de Santiago,venta_intrarregional,pesos,11273535987724.0,miles de millones de pesos,dinero,total
2020-09-01,14,Los Ríos,compra_interregional,pesos,153747515832.93,miles de millones de pesos,dinero,total
2020-09-01,14,Los Ríos,compra_intrarregional,pesos,79152054409.18599,miles de millones de pesos,dinero,total
2020-09-01,14,Los Ríos,facturas_compra_interregional,unidades,299779.0,miles de unidades,conteo,total
2020-09-01,14,Los Ríos,facturas_venta_interregional,unidades,126077.0,miles de unidades,conteo,total
2020-09-01,14,Los Ríos,venta_interregional,pesos,116202669102.25,miles de millones de pesos,dinero,total
2020-09-01,14,Los Ríos,venta_intrarregional,pesos,79152054409.18599,miles de millones de pesos,dinero,total
2020-09-01,15,Arica y Parinacota,compra_interregional,pesos,61661078412.628,miles de millones de pesos,dinero,total
2020-09-01,15,Arica y Parinacota,compra_intrarregional,pesos,30974427440.74,miles de millones de pesos,dinero,total
2020-09-01,15,Arica y Parinacota,facturas_compra_interregional,unidades,109665.0,miles de unidades,conteo,total
2020-09-01,15,Arica y Parinacota,facturas_venta_interregional,unidades,41521.0,miles de unidades,conteo,total
2020-09-01,15,Arica y Parinacota,venta_interregional,pesos,31050533480.32,miles de millones de pesos,dinero,total
2020-09-01,15,Arica y Parinacota,venta_intrarregional,pesos,30974427440.74,miles de millones de pesos,dinero,total
2020-09-01,16,Ñuble,compra_interregional,pesos,142258082205.88998,miles de millones de pesos,dinero,total
2020-09-01,16,Ñuble,compra_intrarregional,pesos,85177381858.231,miles de millones de pesos,dinero,total
2020-09-01,16,Ñuble,facturas_compra_interregional,unidades,266828.0,miles de unidades,conteo,total
2020-09-01,16,Ñuble,facturas_venta_interregional,unidades,187442.0,miles de unidades,conteo,total
2020-09-01,16,Ñuble,venta_interregional,pesos,118258184164.47,miles de millones de pesos,dinero,total
2020-09-01,16,Ñuble,venta_intrarregional,pesos,85177381858.231,miles de millones de pesos,dinero,total
2020-10-01,01,Tarapacá,compra_interregional,pesos,225647285240.34,miles de millones de pesos,dinero,total
2020-10-01,01,Tarapacá,compra_intrarregional,pesos,92077678537.57199,miles de millones de pesos,dinero,total
2020-10-01,01,Tarapacá,facturas_compra_interregional,unidades,191743.0,miles de unidades,conteo,total
2020-10-01,01,Tarapacá,facturas_venta_interregional,unidades,74643.0,miles de unidades,conteo,total
2020-10-01,01,Tarapacá,venta_interregional,pesos,69682128118.815,miles de millones de pesos,dinero,total
2020-10-01,01,Tarapacá,venta_intrarregional,pesos,92077678537.57199,miles de millones de pesos,dinero,total
2020-10-01,02,Antofagasta,compra_interregional,pesos,390900698292.82996,miles de millones de pesos,dinero,total
2020-10-01,02,Antofagasta,compra_intrarregional,pesos,221688914430.32,miles de millones de pesos,dinero,total
2020-10-01,02,Antofagasta,facturas_compra_interregional,unidades,427719.0,miles de unidades,conteo,total
2020-10-01,02,Antofagasta,facturas_venta_interregional,unidades,166702.0,miles de unidades,conteo,total
2020-10-01,02,Antofagasta,venta_interregional,pesos,352068380280.87,miles de millones de pesos,dinero,total
2020-10-01,02,Antofagasta,venta_intrarregional,pesos,221688914430.32,miles de millones de pesos,dinero,total
2020-10-01,03,Atacama,compra_interregional,pesos,135650706277.40999,miles de millones de pesos,dinero,total
2020-10-01,03,Atacama,compra_intrarregional,pesos,65136159851.236,miles de millones de pesos,dinero,total
2020-10-01,03,Atacama,facturas_compra_interregional,unidades,220495.0,miles de unidades,conteo,total
2020-10-01,03,Atacama,facturas_venta_interregional,unidades,67676.0,miles de unidades,conteo,total
2020-10-01,03,Atacama,venta_interregional,pesos,85167405420.473,miles de millones de pesos,dinero,total
2020-10-01,03,Atacama,venta_intrarregional,pesos,65136159851.236,miles de millones de pesos,dinero,total
2020-10-01,04,Coquimbo,compra_interregional,pesos,261484873518.61002,miles de millones de pesos,dinero,total
2020-10-01,04,Coquimbo,compra_intrarregional,pesos,157516331830.54,miles de millones de pesos,dinero,total
2020-10-01,04,Coquimbo,facturas_compra_interregional,unidades,484835.0,miles de unidades,conteo,total
2020-10-01,04,Coquimbo,facturas_venta_interregional,unidades,175342.0,miles de unidades,conteo,total
