date,region_code,region_name,value,population,gdp_pc,indicator,frequency,unit
2019-10-01,12,Magallanes,503.04494914509,175984.0,2858469.799215213,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,12,Magallanes,502.01641137764,178362.0,2814592.858218903,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,12,Magallanes,395.84806476623,178362.0,2219352.0187384645,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,12,Magallanes,376.28600577128,178362.0,2109675.8601679727,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,12,Magallanes,411.36820055437,178362.0,2306366.83012284,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,12,Magallanes,426.38021934083,179949.0,2369450.340601115,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,12,Magallanes,438.69353883882,179949.0,2437877.058715636,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,12,Magallanes,443.20109727959,179949.0,2462926.147295011,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,12,Magallanes,498.73935693977,179949.0,2771559.4804070597,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,12,Magallanes,472.34630563204,181143.0,2607587.958861452,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,12,Magallanes,474.63994155591,181143.0,2620249.976846525,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,12,Magallanes,456.85997687425,181143.0,2522095.675097851,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,12,Magallanes,503.24784773534,181143.0,2778179.9337282698,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,12,Magallanes,479.30730655443,182217.0,2630420.3589919163,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,12,Magallanes,469.56209389213,182217.0,2576939.0007086606,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,12,Magallanes,461.92054314717,182217.0,2535002.459414709,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,12,Magallanes,518.10770819963,182217.0,2843355.494820077,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,12,Magallanes,519.56594009149,183235.0,2835516.90502082,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,12,Magallanes,488.7426164951,183235.0,2667299.4596834662,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,12,Magallanes,474.059431914,183235.0,2587166.3814991675,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,12,Magallanes,553.52329303123,183235.0,3020838.229766311,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,12,Magallanes,557.51899013633,184216.0,3026441.732185749,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,12,Magallanes,528.90770070538,184216.0,2871127.9188853297,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,12,Magallanes,500.17902362646,184216.0,2715176.8772878577,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-10-01,12,Magallanes,539.48916271447,184216.0,2928568.4344165004,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2026-01-01,12,Magallanes,550.19055713231,185163.0,2971384.9804351307,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,13,Metropolitana,16775.53026276,7131650.0,2352264.94047801,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,13,Metropolitana,17736.86746827,7131650.0,2487063.6484221746,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,13,Metropolitana,17051.800880901,7131650.0,2391003.6079870714,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,13,Metropolitana,18711.491483285,7131650.0,2623725.432864064,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,13,Metropolitana,17228.381046032,7202595.0,2391968.5954898195,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,13,Metropolitana,17922.363425872,7202595.0,2488320.3103703596,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,13,Metropolitana,17346.304167153,7202595.0,2408340.905903081,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,13,Metropolitana,18984.291346201,7202595.0,2635757.160606837,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,13,Metropolitana,17532.212235097,7279754.0,2408352.292549583,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,13,Metropolitana,18344.096283955,7279754.0,2519878.595341958,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,13,Metropolitana,17910.560386122,7279754.0,2460324.948634528,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,13,Metropolitana,19507.518426004,7279754.0,2679694.7295202557,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,13,Metropolitana,18046.219680391,7369532.0,2448760.6106318557,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,13,Metropolitana,18799.854792949,7369532.0,2551024.2431878983,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,13,Metropolitana,18301.54606779,7369532.0,2483406.8252624455,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,13,Metropolitana,19709.529104703,7369532.0,2674461.4318389553,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,13,Metropolitana,18160.535111127,7508690.0,2418602.327586703,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,13,Metropolitana,18925.819914637,7508690.0,2520522.2102173613,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,13,Metropolitana,18531.834173152,7508690.0,2468051.5739965294,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,13,Metropolitana,20100.072400796,7508690.0,2676908.009359289,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,13,Metropolitana,18759.416047794,7702891.0,2435373.426391987,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,13,Metropolitana,19729.676237386,7702891.0,2561333.950770691,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,13,Metropolitana,18936.509007222,7702891.0,2458363.8801616174,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,13,Metropolitana,20805.941123657,7702891.0,2701056.1519898176,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,13,Metropolitana,19332.20380201,7915199.0,2442415.38361954,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,13,Metropolitana,20184.323971852,7915199.0,2550071.5739240414,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,13,Metropolitana,19466.013231889,7915199.0,2459320.7614728324,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-10-01,13,Metropolitana,19989.298973384,7915199.0,2525432.2694077557,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,13,Metropolitana,19040.888339982,8125072.0,2343473.1827585036,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,13,Metropolitana,16381.378519289,8125072.0,2016151.7977057926,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,13,Metropolitana,17052.661188545,8125072.0,2098770.4710241337,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,13,Metropolitana,19755.671315931,8125072.0,2431445.692534294,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,13,Metropolitana,19150.024322922,8242459.0,2323338.7418635627,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,13,Metropolitana,19849.641533575,8242459.0,2408218.4131671144,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,13,Metropolitana,20657.448160527,8242459.0,2506223.9509504386,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,13,Metropolitana,22369.842646716,8242459.0,2713976.8176846253,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,13,Metropolitana,20567.817006992,8310984.0,2474775.1899163807,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,13,Metropolitana,21217.166960214,8310984.0,2552906.726834512,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,13,Metropolitana,20794.954356876,8310984.0,2502104.968181385,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,13,Metropolitana,21615.792982232,8310984.0,2600870.4844374624,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,13,Metropolitana,20823.452548126,8367790.0,2488524.753623836,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,13,Metropolitana,21184.672323862,8367790.0,2531692.636151481,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,13,Metropolitana,20588.769651629,8367790.0,2460478.770574907,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,13,Metropolitana,22046.685688859,8367790.0,2634708.2908221884,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,13,Metropolitana,21057.486092908,8420729.0,2500672.5775058195,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,13,Metropolitana,21266.663930866,8420729.0,2525513.400427208,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,13,Metropolitana,21005.096559426,8420729.0,2494451.0813049558,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,13,Metropolitana,22670.553914421,8420729.0,2692231.7431686735,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,13,Metropolitana,21571.016165022,8471244.0,2546381.164917691,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,13,Metropolitana,21831.747419947,8471244.0,2577159.5553081697,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,13,Metropolitana,21711.436726679,8471244.0,2562957.309065705,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-10-01,13,Metropolitana,23336.209149745,8471244.0,2754755.871716716,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2026-01-01,13,Metropolitana,21793.731630918,8519527.0,2558091.738064566,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,14,Los_Rios,532.69746496754,389393.0,1368020.136385451,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,14,Los_Rios,529.97059191597,389393.0,1361017.2548452849,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,14,Los_Rios,504.69654717936,389393.0,1296110.9911563895,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,14,Los_Rios,542.36902511673,389393.0,1392857.6659486175,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,14,Los_Rios,550.49800069363,391641.0,1405618.9231812553,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,14,Los_Rios,546.96901015387,391641.0,1396608.1440754929,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,14,Los_Rios,520.75335401222,391641.0,1329670.1673528054,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,14,Los_Rios,573.77076400042,391641.0,1465042.6385399383,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,14,Los_Rios,574.91834877139,393791.0,1459958.0710869217,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,14,Los_Rios,566.10969752998,393791.0,1437589.2225316986,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,14,Los_Rios,542.04441903399,393791.0,1376477.418310703,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,14,Los_Rios,588.60040297665,393791.0,1494702.5274235571,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,14,Los_Rios,593.39215259711,396155.0,1497878.740889576,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,14,Los_Rios,588.56524413303,396155.0,1485694.3472454723,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,14,Los_Rios,556.62188905033,396155.0,1405060.8702410166,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,14,Los_Rios,607.72223910712,396155.0,1534051.6694402948,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,14,Los_Rios,598.63555594955,398493.0,1502248.6115177684,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,14,Los_Rios,591.49134933845,398493.0,1484320.551022101,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,14,Los_Rios,568.53372971987,398493.0,1426709.4521606904,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,14,Los_Rios,625.57890356618,398493.0,1569861.7129188718,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,14,Los_Rios,634.40183240853,400935.0,1582305.9408845075,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,14,Los_Rios,626.92715382329,400935.0,1563662.8227101401,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,14,Los_Rios,586.81646747893,400935.0,1463619.957047726,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,14,Los_Rios,652.35933766726,400935.0,1627095.0095832492,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,14,Los_Rios,642.35641984056,403413.0,1592304.7096661732,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,14,Los_Rios,635.34874113238,403413.0,1574933.7307731283,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,14,Los_Rios,603.49700563884,403413.0,1495978.0811199443,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-10-01,14,Los_Rios,625.54942189906,403413.0,1550642.6959445036,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,14,Los_Rios,635.71402437621,405835.0,1566434.6948296968,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,14,Los_Rios,557.60199385015,405835.0,1373962.3094364705,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,14,Los_Rios,567.66639752163,405835.0,1398761.5595540798,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,14,Los_Rios,642.16774144863,405835.0,1582337.0124524252,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,14,Los_Rios,631.11984844082,407818.0,1547552.7035119096,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,14,Los_Rios,649.45207499401,407818.0,1592504.6834470525,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,14,Los_Rios,629.89525721322,407818.0,1544549.9149454413,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,14,Los_Rios,728.58744700791,407818.0,1786550.4882273711,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,14,Los_Rios,680.34039130071,409559.0,1661153.5610271294,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,14,Los_Rios,677.74365479061,409559.0,1654813.237630256,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,14,Los_Rios,629.51587688286,409559.0,1537057.8521845692,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,14,Los_Rios,720.53083495285,409559.0,1759284.5840351451,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,14,Los_Rios,667.34960981881,411205.0,1622912.1966386838,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,14,Los_Rios,658.77317277658,411205.0,1602055.3562738295,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,14,Los_Rios,645.35685079398,411205.0,1569428.510825452,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,14,Los_Rios,730.20514162819,411205.0,1775769.1215529721,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,14,Los_Rios,711.06274917742,412786.0,1722594.1509097207,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,14,Los_Rios,686.64255656735,412786.0,1663434.7011946868,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,14,Los_Rios,666.36214500819,412786.0,1614304.1309738946,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,14,Los_Rios,757.80250979343,412786.0,1835824.1553575702,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,14,Los_Rios,723.00110474913,414293.0,1745144.3899586282,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,14,Los_Rios,724.8913578236,414293.0,1749706.9895547354,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,14,Los_Rios,682.79362916414,414293.0,1648093.5694403236,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-10-01,14,Los_Rios,764.66218384411,414293.0,1845703.846900889,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2026-01-01,14,Los_Rios,739.21002708512,415720.0,1778144.0081908978,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-01-01,15,Arica_y_Parinacota,285.36872786345,225025.0,1268164.5499986666,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-04-01,15,Arica_y_Parinacota,317.00816096204,225025.0,1408768.629983513,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-07-01,15,Arica_y_Parinacota,344.37511268088,225025.0,1530386.0134690811,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2013-10-01,15,Arica_y_Parinacota,333.59351612795,225025.0,1482473.1302208644,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-01-01,15,Arica_y_Parinacota,293.19947794208,227956.0,1286210.8386797453,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-04-01,15,Arica_y_Parinacota,339.65746364637,227956.0,1490013.2641666373,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-07-01,15,Arica_y_Parinacota,329.01293986334,227956.0,1443317.7449303376,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2014-10-01,15,Arica_y_Parinacota,343.54949708098,227956.0,1507086.8811568024,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-01-01,15,Arica_y_Parinacota,296.65582427351,230986.0,1284302.1840003724,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-04-01,15,Arica_y_Parinacota,328.82448199809,230986.0,1423568.8829543348,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-07-01,15,Arica_y_Parinacota,353.85682802502,230986.0,1531940.5852520065,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2015-10-01,15,Arica_y_Parinacota,358.12627744052,230986.0,1550424.1704714573,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-01-01,15,Arica_y_Parinacota,303.44013032785,233922.0,1297185.08873834,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-04-01,15,Arica_y_Parinacota,327.89312416209,233922.0,1401719.9073284683,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-07-01,15,Arica_y_Parinacota,361.35890813385,233922.0,1544783.7661008798,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2016-10-01,15,Arica_y_Parinacota,360.84700652329,233922.0,1542595.4229328153,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-01-01,15,Arica_y_Parinacota,319.00417887312,237082.0,1345543.6468104706,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-04-01,15,Arica_y_Parinacota,352.5001944605,237082.0,1486828.1626631292,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-07-01,15,Arica_y_Parinacota,369.32076307995,237082.0,1557776.4785177703,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2017-10-01,15,Arica_y_Parinacota,367.92577015922,237082.0,1551892.468256637,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-01-01,15,Arica_y_Parinacota,331.17797273256,241901.0,1369064.091229718,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-04-01,15,Arica_y_Parinacota,346.83194978311,241901.0,1433776.420035924,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-07-01,15,Arica_y_Parinacota,360.59420872408,241901.0,1490668.5326810554,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2018-10-01,15,Arica_y_Parinacota,393.06103421658,241901.0,1624883.8748768298,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-01-01,15,Arica_y_Parinacota,313.80365081759,247036.0,1270274.9834744327,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-04-01,15,Arica_y_Parinacota,357.22737762119,247036.0,1446053.9258293933,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-07-01,15,Arica_y_Parinacota,365.84886403718,247036.0,1480953.6425346103,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2019-10-01,15,Arica_y_Parinacota,382.08162152872,247036.0,1546663.731313331,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-01-01,15,Arica_y_Parinacota,323.65119181535,252110.0,1283769.7505666176,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-04-01,15,Arica_y_Parinacota,305.18438901224,252110.0,1210520.760827575,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-07-01,15,Arica_y_Parinacota,313.3602169399,252110.0,1242950.366664948,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2020-10-01,15,Arica_y_Parinacota,386.30965773196,252110.0,1532305.9685532504,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-01-01,15,Arica_y_Parinacota,332.31051058683,255380.0,1301239.371081643,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-04-01,15,Arica_y_Parinacota,385.31937459273,255380.0,1508807.951259809,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-07-01,15,Arica_y_Parinacota,392.18549763668,255380.0,1535693.858707338,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2021-10-01,15,Arica_y_Parinacota,443.02005590745,255380.0,1734748.4372599656,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-01-01,15,Arica_y_Parinacota,369.64489048637,257722.0,1434277.5955734085,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-04-01,15,Arica_y_Parinacota,425.611261794,257722.0,1651435.5072287193,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-07-01,15,Arica_y_Parinacota,427.86413439816,257722.0,1660176.9907037816,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2022-10-01,15,Arica_y_Parinacota,440.23893197388,257722.0,1708193.0606385176,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-01-01,15,Arica_y_Parinacota,372.30230836046,259802.0,1433023.2575594492,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-04-01,15,Arica_y_Parinacota,405.81244945489,259802.0,1562006.6414226603,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-07-01,15,Arica_y_Parinacota,431.11417685884,259802.0,1659395.1426811186,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2023-10-01,15,Arica_y_Parinacota,475.28907043838,259802.0,1829428.0661364424,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-01-01,15,Arica_y_Parinacota,402.4234506104,261779.0,1537264.0685860973,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-04-01,15,Arica_y_Parinacota,434.60973064337,261779.0,1660216.1771699414,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-07-01,15,Arica_y_Parinacota,449.57560463843,261779.0,1717386.0570879634,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2024-10-01,15,Arica_y_Parinacota,476.91739447809,261779.0,1821832.1350379135,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-01-01,15,Arica_y_Parinacota,417.07365640571,263687.0,1581699.7288668382,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-04-01,15,Arica_y_Parinacota,461.28073989891,263687.0,1749349.569371679,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
2025-07-01,15,Arica_y_Parinacota,482.63569972072,263687.0,1830335.5862091042,PIB_Real_Regional,Quarterly,Miles_de_millones_pesos_encadenados_2018
