date,region_id,region_display,mnemonico,indicador,medida,unidad,valor,promedio_12m,unidad_original,dimension,agregacion
2008-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.673820509456224,,% de la cartera de consumo,tasa,promedio
2008-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.657224112273152,,% de la cartera de consumo,tasa,promedio
2008-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.62380845988524,,% de la cartera de consumo,tasa,promedio
2008-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.572323369047948,,% de la cartera de consumo,tasa,promedio
2008-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.662633019784914,,% de la cartera de consumo,tasa,promedio
2008-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.749326490114863,,% de la cartera de consumo,tasa,promedio
2008-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.772930733941193,,% de la cartera de consumo,tasa,promedio
2008-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.819304328496647,,% de la cartera de consumo,tasa,promedio
2008-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.833457413828454,,% de la cartera de consumo,tasa,promedio
2008-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,0.901232230202132,0.7098489666352528,% de la cartera de consumo,tasa,promedio
2009-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.54114404689784,0.7873534395166656,% de la cartera de consumo,tasa,promedio
2009-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.54992019925815,0.863093742765563,% de la cartera de consumo,tasa,promedio
2009-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.60149981506265,0.9404003515660985,% de la cartera de consumo,tasa,promedio
2009-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.65699492020958,1.023714585560801,% de la cartera de consumo,tasa,promedio
2009-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.65480368909689,1.1096308546617717,% de la cartera de consumo,tasa,promedio
2009-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.62760240988557,1.1975707747315736,% de la cartera de consumo,tasa,promedio
2009-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.55736084000712,1.2721314264167574,% de la cartera de consumo,tasa,promedio
2009-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.49796731162327,1.334518161542458,% de la cartera de consumo,tasa,promedio
2009-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.4792396679164,1.3933772393737252,% de la cartera de consumo,tasa,promedio
2009-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.44643160423929,1.445637845685612,% de la cartera de consumo,tasa,promedio
2009-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36814147130375,1.49019485047522,% de la cartera de consumo,tasa,promedio
2009-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.34944608340264,1.527546004908596,% de la cartera de consumo,tasa,promedio
2010-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.93176359592286,1.5600976339940142,% de la cartera de consumo,tasa,promedio
2010-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.93741088875463,1.5923885247853875,% de la cartera de consumo,tasa,promedio
2010-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.93428858107757,1.6201209219532975,% de la cartera de consumo,tasa,promedio
2010-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.88302621174606,1.638956862914671,% de la cartera de consumo,tasa,promedio
2010-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.89587691338445,1.6590462982719674,% de la cartera de consumo,tasa,promedio
2010-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.87664569581519,1.679799905432769,% de la cartera de consumo,tasa,promedio
2010-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.92975530153962,1.710832777227144,% de la cartera de consumo,tasa,promedio
2010-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.87967720328783,1.7426419348658575,% de la cartera de consumo,tasa,promedio
2010-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.84179442693436,1.7728548314506876,% de la cartera de consumo,tasa,promedio
2010-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.81689762266621,1.803726999652931,% de la cartera de consumo,tasa,promedio
2010-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.84768628061763,1.8436890670957542,% de la cartera de consumo,tasa,promedio
2010-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.82893665597391,1.8836466148100266,% de la cartera de consumo,tasa,promedio
2011-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.83658654494661,1.8757151938953391,% de la cartera de consumo,tasa,promedio
2011-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.86736091165371,1.8698776958035956,% de la cartera de consumo,tasa,promedio
2011-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.8249044910307,1.8607623549663568,% de la cartera de consumo,tasa,promedio
2011-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.69149507041455,1.844801426522064,% de la cartera de consumo,tasa,promedio
2011-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.56104801578752,1.8168990183889866,% de la cartera de consumo,tasa,promedio
2011-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.60364511098828,1.794148969653411,% de la cartera de consumo,tasa,promedio
2011-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.59619991441887,1.7663526873933482,% de la cartera de consumo,tasa,promedio
2011-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.48683063243034,1.733615473155224,% de la cartera de consumo,tasa,promedio
2011-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.52314092558244,1.7070610147092307,% de la cartera de consumo,tasa,promedio
2011-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.54701412234288,1.6845707230156197,% de la cartera de consumo,tasa,promedio
2011-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.60449367600521,1.6643046726312516,% de la cartera de consumo,tasa,promedio
2011-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.81051883781991,1.6627698544517517,% de la cartera de consumo,tasa,promedio
2012-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.55812378499522,1.6395646244558026,% de la cartera de consumo,tasa,promedio
2012-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.54971863392859,1.613094434645376,% de la cartera de consumo,tasa,promedio
2012-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47267146836282,1.5837416827563857,% de la cartera de consumo,tasa,promedio
2012-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.52205208164136,1.5696214336919534,% de la cartera de consumo,tasa,promedio
2012-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47935093372006,1.5628133435196652,% de la cartera de consumo,tasa,promedio
2012-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.51260927727745,1.5552270240437622,% de la cartera de consumo,tasa,promedio
2012-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.49068977578316,1.5464345124907866,% de la cartera de consumo,tasa,promedio
2012-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.48243800979904,1.546068460604845,% de la cartera de consumo,tasa,promedio
2012-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.45334938309445,1.540252498730846,% de la cartera de consumo,tasa,promedio
2012-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47947917951269,1.5346245868283301,% de la cartera de consumo,tasa,promedio
2012-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.46582622951878,1.523068966287794,% de la cartera de consumo,tasa,promedio
2012-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.4507608903763,1.4930891373341602,% de la cartera de consumo,tasa,promedio
2013-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.45091239672005,1.4841548549778958,% de la cartera de consumo,tasa,promedio
2013-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47700612832868,1.4780954795112367,% de la cartera de consumo,tasa,promedio
2013-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.44865618365478,1.4760942057855668,% de la cartera de consumo,tasa,promedio
2013-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.383056110065,1.464511208154203,% de la cartera de consumo,tasa,promedio
2013-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36904359328599,1.4553189297846973,% de la cartera de consumo,tasa,promedio
2013-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.42122635619843,1.4477036863614459,% de la cartera de consumo,tasa,promedio
2013-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.58266743688764,1.455368491453486,% de la cartera de consumo,tasa,promedio
2013-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.59778546451122,1.4649807793461675,% de la cartera de consumo,tasa,promedio
2013-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.60975714668627,1.4780147596454858,% de la cartera de consumo,tasa,promedio
2013-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.53479835737971,1.482624691134404,% de la cartera de consumo,tasa,promedio
2013-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.54489432332931,1.4892136989519482,% de la cartera de consumo,tasa,promedio
2013-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.51205596467857,1.4943216218104707,% de la cartera de consumo,tasa,promedio
2014-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36295858752171,1.486992137710609,% de la cartera de consumo,tasa,promedio
2014-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.46817009198781,1.48625580134887,% de la cartera de consumo,tasa,promedio
2014-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.43549712270373,1.4851592129362825,% de la cartera de consumo,tasa,promedio
2014-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47761883485298,1.4930394400019475,% de la cartera de consumo,tasa,promedio
2014-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.46529130965757,1.5010600830329126,% de la cartera de consumo,tasa,promedio
2014-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.48486148844718,1.5063630107203083,% de la cartera de consumo,tasa,promedio
2014-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.48807572333599,1.4984803679243377,% de la cartera de consumo,tasa,promedio
2014-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.48972363054981,1.48947521509422,% de la cartera de consumo,tasa,promedio
2014-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.50007855089651,1.48033533211174,% de la cartera de consumo,tasa,promedio
2014-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.5162955628255,1.478793432565556,% de la cartera de consumo,tasa,promedio
2014-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.52358668284271,1.4770177958583393,% de la cartera de consumo,tasa,promedio
2014-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.31888329605429,1.4609200734729828,% de la cartera de consumo,tasa,promedio
2015-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.34783787966809,1.4596600144851808,% de la cartera de consumo,tasa,promedio
2015-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.37480822646141,1.4518798590246476,% de la cartera de consumo,tasa,promedio
2015-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.3675765156944,1.4462198084405367,% de la cartera de consumo,tasa,promedio
2015-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.3659187753295,1.4369114701469134,% de la cartera de consumo,tasa,promedio
2015-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.39078212247517,1.4307023712150466,% de la cartera de consumo,tasa,promedio
2015-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.42637759969642,1.4258287138191499,% de la cartera de consumo,tasa,promedio
2015-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.40518713213895,1.4189213312193967,% de la cartera de consumo,tasa,promedio
2015-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.3930235590398,1.410862991926896,% de la cartera de consumo,tasa,promedio
2015-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.40215601744101,1.402702780805604,% de la cartera de consumo,tasa,promedio
2015-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36404079941011,1.3900148838543218,% de la cartera de consumo,tasa,promedio
2015-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36093964766349,1.3764609642560535,% de la cartera de consumo,tasa,promedio
2015-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.1780033737691,1.3647209707322876,% de la cartera de consumo,tasa,promedio
2016-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.18852252912758,1.3514446915205784,% de la cartera de consumo,tasa,promedio
2016-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.20490908241249,1.3372864295165015,% de la cartera de consumo,tasa,promedio
2016-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.16939755958106,1.3207715165070566,% de la cartera de consumo,tasa,promedio
2016-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.20860131901779,1.3076617284810808,% de la cartera de consumo,tasa,promedio
2016-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.2361766997745,1.294777943256025,% de la cartera de consumo,tasa,promedio
2016-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.24254176635262,1.2794582904773748,% de la cartera de consumo,tasa,promedio
2016-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.23568293945688,1.2653329410872025,% de la cartera de consumo,tasa,promedio
2016-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.25412613875249,1.25375815606326,% de la cartera de consumo,tasa,promedio
2016-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.25744117354561,1.2416985857386433,% de la cartera de consumo,tasa,promedio
2016-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.28962661929852,1.2354974040626774,% de la cartera de consumo,tasa,promedio
2016-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.32001670353741,1.2320871587188376,% de la cartera de consumo,tasa,promedio
2016-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.31704564082067,1.2436740143064684,% de la cartera de consumo,tasa,promedio
2017-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.38781478815561,1.260281702558804,% de la cartera de consumo,tasa,promedio
2017-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.40531348238068,1.27698206922282,% de la cartera de consumo,tasa,promedio
2017-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.34694113004451,1.2917773667614407,% de la cartera de consumo,tasa,promedio
2017-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36683889258292,1.3049638312252017,% de la cartera de consumo,tasa,promedio
2017-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.37362850032545,1.316418147937781,% de la cartera de consumo,tasa,promedio
2017-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.38086585147962,1.3279451550316976,% de la cartera de consumo,tasa,promedio
2017-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.35928532707364,1.3382453539997607,% de la cartera de consumo,tasa,promedio
2017-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.35149432904548,1.3463593698575098,% de la cartera de consumo,tasa,promedio
2017-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.346648018732,1.3537932736230427,% de la cartera de consumo,tasa,promedio
2017-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.33744139300179,1.357777838098315,% de la cartera de consumo,tasa,promedio
2017-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.36408836321002,1.361450476404366,% de la cartera de consumo,tasa,promedio
2017-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.37676679829437,1.3664272395271742,% de la cartera de consumo,tasa,promedio
2018-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.44668911176999,1.3713334331617058,% de la cartera de consumo,tasa,promedio
2018-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.42494179096529,1.3729691255437568,% de la cartera de consumo,tasa,promedio
2018-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.45497312311276,1.3819717916327774,% de la cartera de consumo,tasa,promedio
2018-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.44770219392546,1.388710400077989,% de la cartera de consumo,tasa,promedio
2018-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.50440462590361,1.399608410542836,% de la cartera de consumo,tasa,promedio
2018-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.49241721479094,1.408904357485446,% de la cartera de consumo,tasa,promedio
2018-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.2702812882269,1.4014873542482176,% de la cartera de consumo,tasa,promedio
2018-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.28859423915885,1.3962456800909984,% de la cartera de consumo,tasa,promedio
2018-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.38502238469519,1.3994435439212642,% de la cartera de consumo,tasa,promedio
2018-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.38576427781057,1.4034704509886626,% de la cartera de consumo,tasa,promedio
2018-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.37848005236095,1.4046697584179066,% de la cartera de consumo,tasa,promedio
2018-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.39781773346772,1.4064240030156858,% de la cartera de consumo,tasa,promedio
2019-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47303096245692,1.4086191572395965,% de la cartera de consumo,tasa,promedio
2019-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.54781277165952,1.4188584056307825,% de la cartera de consumo,tasa,promedio
2019-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.53798487491547,1.4257760516143414,% de la cartera de consumo,tasa,promedio
2019-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.5240957947186,1.43214218501377,% de la cartera de consumo,tasa,promedio
2019-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.53845195554227,1.4349794624836585,% de la cartera de consumo,tasa,promedio
2019-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.61444052109582,1.4451480713423983,% de la cartera de consumo,tasa,promedio
2019-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.6489029322106,1.4766998750077065,% de la cartera de consumo,tasa,promedio
2019-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.65224592200042,1.5070041819111708,% de la cartera de consumo,tasa,promedio
2019-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.77369575510052,1.5393936294449484,% de la cartera de consumo,tasa,promedio
2019-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.82137964433174,1.575694909988379,% de la cartera de consumo,tasa,promedio
2019-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.15607953638121,1.6404948669900676,% de la cartera de consumo,tasa,promedio
2019-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.24493863199156,1.7110882752003878,% de la cartera de consumo,tasa,promedio
2020-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.21293306888562,1.7727467840694457,% de la cartera de consumo,tasa,promedio
2020-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.27863096548253,1.8336483002213635,% de la cartera de consumo,tasa,promedio
2020-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.38259655752856,1.9040326071057876,% de la cartera de consumo,tasa,promedio
2020-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.52900507588694,1.9877750472031492,% de la cartera de consumo,tasa,promedio
2020-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.69518527663854,2.0841694906278385,% de la cartera de consumo,tasa,promedio
2020-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.02807690274892,2.11863918909893,% de la cartera de consumo,tasa,promedio
2020-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.02484792835,2.1499679387772135,% de la cartera de consumo,tasa,promedio
2020-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.98801018045685,2.177948293648582,% de la cartera de consumo,tasa,promedio
2020-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.89841753948326,2.1883417756804775,% de la cartera de consumo,tasa,promedio
2020-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.80197778538128,2.1867249541012725,% de la cartera de consumo,tasa,promedio
2020-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.86912961155079,2.1628124603654038,% de la cartera de consumo,tasa,promedio
2020-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.84998507416333,2.1298996638797183,% de la cartera de consumo,tasa,promedio
2021-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.9174172422992,2.1052733449975167,% de la cartera de consumo,tasa,promedio
2021-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.89176105661716,2.0730341859254025,% de la cartera de consumo,tasa,promedio
2021-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.02601670467178,2.0433191981873375,% de la cartera de consumo,tasa,promedio
2021-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.7831175580721,1.9811619050361007,% de la cartera de consumo,tasa,promedio
2021-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.93825302038432,1.9180842170149157,% de la cartera de consumo,tasa,promedio
2021-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.84307599489176,1.9026674746934857,% de la cartera de consumo,tasa,promedio
2021-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.76291436569544,1.8808396778056056,% de la cartera de consumo,tasa,promedio
2021-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.75798150423019,1.861670621453384,% de la cartera de consumo,tasa,promedio
2021-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.74384303651453,1.8487894128726567,% de la cartera de consumo,tasa,promedio
2021-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.64716632095866,1.8358884575041052,% de la cartera de consumo,tasa,promedio
2021-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.62629796559431,1.8156524870077317,% de la cartera de consumo,tasa,promedio
2021-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.4731171361305,1.7842468255049957,% de la cartera de consumo,tasa,promedio
2022-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.44432203580729,1.7448222249640033,% de la cartera de consumo,tasa,promedio
2022-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.38692556294903,1.702752600491659,% de la cartera de consumo,tasa,promedio
2022-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.32748407056513,1.6445415476494383,% de la cartera de consumo,tasa,promedio
2022-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.37537566420405,1.6105630564937676,% de la cartera de consumo,tasa,promedio
2022-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.19044059888147,1.5482453547018633,% de la cartera de consumo,tasa,promedio
2022-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.20113225888502,1.4947500433679686,% de la cartera de consumo,tasa,promedio
2022-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.35821086112345,1.4610247513203027,% de la cartera de consumo,tasa,promedio
2022-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.39868074818306,1.4310830216497081,% de la cartera de consumo,tasa,promedio
2022-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.33992172614514,1.3974229124522592,% de la cartera de consumo,tasa,promedio
2022-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.33595321612112,1.3714884870491308,% de la cartera de consumo,tasa,promedio
2022-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.33027094423443,1.3468195686024742,% de la cartera de consumo,tasa,promedio
2022-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.3636209684511,1.3376948879625241,% de la cartera de consumo,tasa,promedio
2023-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.42628117983595,1.336191483298246,% de la cartera de consumo,tasa,promedio
2023-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.49140501855419,1.3448981045986759,% de la cartera de consumo,tasa,promedio
2023-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.43448962477404,1.353815234116085,% de la cartera de consumo,tasa,promedio
2023-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.49115318284002,1.3634633606690825,% de la cartera de consumo,tasa,promedio
2023-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.57943044356316,1.3958791810592233,% de la cartera de consumo,tasa,promedio
2023-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.46073468736281,1.4175127167657058,% de la cartera de consumo,tasa,promedio
2023-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47816041076059,1.427508512568801,% de la cartera de consumo,tasa,promedio
2023-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47713683180492,1.4340465195372891,% de la cartera de consumo,tasa,promedio
2023-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.51602158427846,1.4487215077150657,% de la cartera de consumo,tasa,promedio
2023-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.93643291147132,1.4987614823275826,% de la cartera de consumo,tasa,promedio
2023-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.65592820153961,1.525899587103014,% de la cartera de consumo,tasa,promedio
2023-12-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.67621125690118,1.5519487778071872,% de la cartera de consumo,tasa,promedio
2024-01-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.73826180583639,1.577947163307224,% de la cartera de consumo,tasa,promedio
2024-02-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.84409232237863,1.6073377719592605,% de la cartera de consumo,tasa,promedio
2024-03-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.89219834131661,1.645480165004475,% de la cartera de consumo,tasa,promedio
2024-04-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.91334828273772,1.68066308999595,% de la cartera de consumo,tasa,promedio
2024-05-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.93960776326518,1.7106778666377849,% de la cartera de consumo,tasa,promedio
2024-06-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.01095053735037,1.7565291874700817,% de la cartera de consumo,tasa,promedio
2024-07-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.0717686668266,1.805996542142249,% de la cartera de consumo,tasa,promedio
2024-08-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.96699079566282,1.846817705797074,% de la cartera de consumo,tasa,promedio
2024-09-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,2.26169671828743,1.908957300297822,% de la cartera de consumo,tasa,promedio
2024-10-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.47899210256111,1.8708372328886373,% de la cartera de consumo,tasa,promedio
2024-11-01,05,Valparaíso,DCS90,mora_consumo,tasa,%,1.41284967535581,1.8505806890399876,% de la cartera de consumo,tasa,promedio
