date,region_id,region_display,mnemonico,indicador,unidad,eje_espacial,valor,suma_12m
2015-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,281.0,2969.0
2015-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,317.0,3042.0
2015-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,250.0,3035.0
2015-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,241.0,3047.0
2016-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,257.0,3113.0
2016-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,261.0,3143.0
2016-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,309.0,3199.0
2016-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,270.0,3212.0
2016-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,324.0,3291.0
2016-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,258.0,3299.0
2016-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,308.0,3342.0
2016-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,342.0,3418.0
2016-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,337.0,3474.0
2016-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,278.0,3435.0
2016-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,299.0,3484.0
2016-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,282.0,3525.0
2017-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,303.0,3571.0
2017-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,291.0,3601.0
2017-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,340.0,3632.0
2017-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,293.0,3655.0
2017-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,383.0,3714.0
2017-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,356.0,3812.0
2017-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,362.0,3866.0
2017-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,440.0,3964.0
2017-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,304.0,3931.0
2017-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,374.0,4027.0
2017-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,385.0,4113.0
2017-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,331.0,4162.0
2018-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,412.0,4271.0
2018-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,295.0,4275.0
2018-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,386.0,4321.0
2018-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,360.0,4388.0
2018-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,397.0,4402.0
2018-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,376.0,4422.0
2018-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,468.0,4528.0
2018-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,460.0,4548.0
2018-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,335.0,4579.0
2018-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,494.0,4699.0
2018-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,420.0,4734.0
2018-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,335.0,4738.0
2019-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,464.0,4790.0
2019-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,334.0,4829.0
2019-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,459.0,4902.0
2019-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,443.0,4985.0
2019-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,445.0,5033.0
2019-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,414.0,5071.0
2019-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,448.0,5051.0
2019-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,562.0,5153.0
2019-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,407.0,5225.0
2019-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,405.0,5136.0
2019-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,403.0,5119.0
2019-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,375.0,5159.0
2020-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,461.0,5156.0
2020-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,368.0,5190.0
2020-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,369.0,5100.0
2020-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,267.0,4924.0
2020-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,503.0,4982.0
2020-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,565.0,5133.0
2020-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,614.0,5299.0
2020-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,614.0,5351.0
2020-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,610.0,5554.0
2020-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,711.0,5860.0
2020-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,644.0,6101.0
2020-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,556.0,6282.0
2021-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,583.0,6404.0
2021-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,562.0,6598.0
2021-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,719.0,6948.0
2021-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,685.0,7366.0
2021-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,619.0,7482.0
2021-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,674.0,7591.0
2021-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,709.0,7686.0
2021-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,890.0,7962.0
2021-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,846.0,8198.0
2021-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,631.0,8118.0
2021-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,583.0,8057.0
2021-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,547.0,8048.0
2022-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,560.0,8025.0
2022-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,506.0,7969.0
2022-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,738.0,7988.0
2022-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,609.0,7912.0
2022-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,716.0,8009.0
2022-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,555.0,7890.0
2022-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,529.0,7710.0
2022-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,775.0,7595.0
2022-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,534.0,7283.0
2022-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,584.0,7236.0
2022-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,719.0,7372.0
2022-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,578.0,7403.0
2023-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,618.0,7461.0
2023-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,532.0,7487.0
2023-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,701.0,7450.0
2023-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,536.0,7377.0
2023-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,655.0,7316.0
2023-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,626.0,7387.0
2023-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,706.0,7564.0
2023-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,741.0,7530.0
2023-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,671.0,7667.0
2023-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,649.0,7732.0
2023-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,654.0,7667.0
2023-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,544.0,7633.0
2024-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,660.0,7675.0
2024-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,522.0,7665.0
2024-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,625.0,7589.0
2024-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,676.0,7729.0
2024-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,632.0,7706.0
2024-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,567.0,7647.0
2024-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,746.0,7687.0
2024-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,747.0,7693.0
2024-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,620.0,7642.0
2024-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,994.0,7987.0
2024-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,917.0,8250.0
2024-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,686.0,8392.0
2025-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,832.0,8564.0
2025-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,674.0,8716.0
2025-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,805.0,8896.0
2025-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,776.0,8996.0
2025-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,815.0,9179.0
2025-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,799.0,9411.0
2025-07-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,977.0,9642.0
2025-08-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,1011.0,9906.0
2025-09-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,884.0,10170.0
2025-10-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,1051.0,10227.0
2025-11-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,983.0,10293.0
2025-12-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,782.0,10389.0
2026-01-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,1013.0,10570.0
2026-02-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,809.0,10705.0
2026-03-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,987.0,10887.0
2026-04-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,1038.0,11149.0
2026-05-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,906.0,11240.0
2026-06-01,09,La Araucanía,CEYS,empresas_constituidas,unidades,False,968.0,11409.0
2013-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,72.0,
2013-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,80.0,
2013-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,91.0,
2013-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,99.0,
2013-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,80.0,
2013-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,223.0,
2013-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,167.0,
2013-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,161.0,
2014-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,177.0,
2014-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,167.0,
2014-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,214.0,
2014-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,181.0,1712.0
2014-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,193.0,1833.0
2014-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,202.0,1955.0
2014-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,261.0,2125.0
2014-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,272.0,2298.0
2014-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,256.0,2474.0
2014-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,318.0,2569.0
2014-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,272.0,2674.0
2014-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,235.0,2748.0
2015-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,276.0,2847.0
2015-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,232.0,2912.0
2015-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,290.0,2988.0
2015-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,227.0,3034.0
2015-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,261.0,3102.0
2015-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,295.0,3195.0
2015-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,300.0,3234.0
2015-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,264.0,3226.0
2015-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,305.0,3275.0
2015-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,359.0,3316.0
2015-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,271.0,3315.0
2015-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,268.0,3348.0
2016-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,267.0,3339.0
2016-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,265.0,3372.0
2016-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,346.0,3428.0
2016-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,328.0,3529.0
2016-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,340.0,3608.0
2016-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,288.0,3601.0
2016-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,328.0,3629.0
2016-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,374.0,3739.0
2016-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,314.0,3748.0
2016-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,285.0,3674.0
2016-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,276.0,3679.0
2016-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,311.0,3722.0
2017-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,358.0,3813.0
2017-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,320.0,3868.0
2017-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,347.0,3869.0
2017-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,288.0,3829.0
2017-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,341.0,3830.0
2017-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,357.0,3899.0
2017-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,324.0,3895.0
2017-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,457.0,3978.0
2017-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,347.0,4011.0
2017-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,340.0,4066.0
2017-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,412.0,4202.0
2017-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,318.0,4209.0
2018-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,423.0,4274.0
2018-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,290.0,4244.0
2018-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,383.0,4280.0
2018-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,387.0,4379.0
2018-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,470.0,4508.0
2018-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,416.0,4567.0
2018-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,388.0,4631.0
2018-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,491.0,4665.0
2018-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,356.0,4674.0
2018-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,544.0,4878.0
2018-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,406.0,4872.0
2018-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,351.0,4905.0
2019-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,462.0,4944.0
2019-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,377.0,5031.0
2019-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,455.0,5103.0
2019-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,397.0,5113.0
2019-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,462.0,5105.0
2019-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,434.0,5123.0
2019-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,498.0,5233.0
2019-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,482.0,5224.0
2019-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,407.0,5275.0
2019-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,478.0,5209.0
2019-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,436.0,5239.0
2019-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,401.0,5289.0
2020-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,519.0,5346.0
2020-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,457.0,5426.0
2020-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,356.0,5327.0
2020-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,287.0,5217.0
2020-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,482.0,5237.0
2020-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,604.0,5407.0
2020-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,634.0,5543.0
2020-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,636.0,5697.0
2020-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,673.0,5963.0
2020-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,742.0,6227.0
2020-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,797.0,6588.0
2020-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,538.0,6725.0
2021-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,737.0,6943.0
2021-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,679.0,7165.0
2021-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,704.0,7513.0
2021-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,688.0,7914.0
2021-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,709.0,8141.0
2021-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,783.0,8320.0
2021-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,660.0,8346.0
2021-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,889.0,8599.0
2021-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,656.0,8582.0
2021-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,725.0,8565.0
2021-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,667.0,8435.0
2021-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,544.0,8441.0
2022-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,601.0,8305.0
2022-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,525.0,8151.0
2022-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,708.0,8155.0
2022-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,595.0,8062.0
2022-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,602.0,7955.0
2022-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,579.0,7751.0
2022-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,582.0,7673.0
2022-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,731.0,7515.0
2022-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,604.0,7463.0
2022-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,634.0,7372.0
2022-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,702.0,7407.0
2022-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,578.0,7441.0
2023-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,604.0,7444.0
2023-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,525.0,7444.0
2023-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,659.0,7395.0
2023-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,570.0,7370.0
2023-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,670.0,7438.0
2023-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,615.0,7474.0
2023-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,709.0,7601.0
2023-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,703.0,7573.0
2023-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,622.0,7591.0
2023-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,645.0,7602.0
2023-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,623.0,7523.0
2023-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,453.0,7398.0
2024-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,622.0,7416.0
2024-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,598.0,7489.0
2024-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,651.0,7481.0
2024-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,664.0,7575.0
2024-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,619.0,7524.0
2024-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,584.0,7493.0
2024-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,703.0,7487.0
2024-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,788.0,7572.0
2024-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,646.0,7596.0
2024-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,896.0,7847.0
2024-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,859.0,8083.0
2024-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,651.0,8281.0
2025-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,824.0,8483.0
2025-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,678.0,8563.0
2025-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,818.0,8730.0
2025-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,806.0,8872.0
2025-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,775.0,9028.0
2025-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,785.0,9229.0
2025-07-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,1030.0,9556.0
2025-08-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,980.0,9748.0
2025-09-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,922.0,10024.0
2025-10-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,1032.0,10160.0
2025-11-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,855.0,10156.0
2025-12-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,797.0,10302.0
2026-01-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,1049.0,10527.0
2026-02-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,884.0,10733.0
2026-03-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,934.0,10849.0
2026-04-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,1002.0,11045.0
2026-05-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,905.0,11175.0
2026-06-01,10,Los Lagos,CEYS,empresas_constituidas,unidades,False,1069.0,11459.0
2013-05-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,9.0,
2013-06-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,24.0,
2013-07-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,11.0,
2013-08-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,20.0,
2013-09-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,12.0,
2013-10-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,45.0,
2013-11-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,43.0,
2013-12-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,35.0,
2014-01-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,45.0,
2014-02-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,32.0,
2014-03-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,38.0,
2014-04-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,43.0,357.0
2014-05-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,56.0,404.0
2014-06-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,50.0,430.0
2014-07-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,52.0,471.0
2014-08-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,50.0,501.0
2014-09-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,54.0,543.0
2014-10-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,50.0,548.0
2014-11-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,56.0,561.0
2014-12-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,29.0,555.0
2015-01-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,43.0,553.0
2015-02-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,32.0,553.0
2015-03-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,65.0,580.0
2015-04-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,40.0,577.0
2015-05-01,11,Aysén,CEYS,empresas_constituidas,unidades,False,48.0,569.0
