series_code,series_name,region_id,region_name,frequency,chapter,table_name,sector_id,sector_name,region_parse_method
F089.ECB.IND.COMFCD3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de financiamiento de los clientes para adquisiciones o fusiones con otras empresas",,,nacional
F089.ECB.IND.COMFCD4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (bonos, efectos de comercio, recursos propios, etc)",,,nacional
F089.ECB.IND.COMFCD5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Necesidades de capital de trabajo de los clientes",,,nacional
F089.ECB.IND.COMFCD6.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Inversión en activo fijo físico (plantas y equipos) de los clientes",,,nacional
F089.ECB.IND.COMFCD7.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (proveedores, recursos propios, factoraje, etc.)",,,nacional
F089.ECB.IND.COMFCEA1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Entorno económico o sus perspectivas",,,nacional
F089.ECB.IND.COMFCEA10.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Cambios normativos",,,nacional
F089.ECB.IND.COMFCEA11.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Otros",,,nacional
F089.ECB.IND.COMFCEA2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Posición de capital de su banco, actual o esperada",,,nacional
F089.ECB.IND.COMFCEA3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Condiciones de fondeo de su banco",,,nacional
F089.ECB.IND.COMFCEA4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc)",,,nacional
F089.ECB.IND.COMFCEA5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.IND.COMFCEA6.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Cambios normativos",,,nacional
F089.ECB.IND.COMFCEA7.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Otros",,,nacional
F089.ECB.IND.COMFCEA8.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc)",,,nacional
F089.ECB.IND.COMFCEA9.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.IND.CONSCC1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Tamaño máximo del crédito en cuotas o de la línea de crédito en relación al ingreso",,,nacional
F089.ECB.IND.CONSCC10.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Spread sobre el costo de fondos del banco o comisión",,,nacional
F089.ECB.IND.CONSCC11.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Estándar mínimo requerido de credit scoring",,,nacional
F089.ECB.IND.CONSCC12.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido",,,nacional
F089.ECB.IND.CONSCC2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Plazo máximo del crédito en cuotas",,,nacional
F089.ECB.IND.CONSCC3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Spread sobre el costo de fondos del banco",,,nacional
F089.ECB.IND.CONSCC4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Estándar mínimo requerido de crédit scoring",,,nacional
F089.ECB.IND.CONSCC5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Cupo máximo de la tarjeta de crédito",,,nacional
F089.ECB.IND.CONSCC6.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Porcentaje del total de la deuda pendiente en tarjeta de crédito requerido como pago mínimo mensual",,,nacional
F089.ECB.IND.CONSCC7.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido",,,nacional
F089.ECB.IND.CONSCC8.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje del total del ingreso de las personas que representa el dividendo",,,nacional
F089.ECB.IND.CONSCC9.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje máximo del crédito complementario al monto de crédito en letras o mutuos hipotecarias",,,nacional
F089.ECB.IND.CONSDNC1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Consumo",,,nacional
F089.ECB.IND.CONSDNC2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Hipotecarios",,,nacional
F089.ECB.IND.CONSEA1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Consumo",,,nacional
F089.ECB.IND.CONSEA2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Hipotecarios",,,nacional
F089.ECB.IND.CONSFCD1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de ingreso y/o empleo de los clientes",,,nacional
F089.ECB.IND.CONSFCD2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (comercio)",,,nacional
F089.ECB.IND.CONSFCD3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de la tasa de interés",,,nacional
F089.ECB.IND.CONSFCD4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de ingreso y/o empleo de los clientes",,,nacional
F089.ECB.IND.CONSFCD5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias",,,nacional
F089.ECB.IND.CONSFCD6.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de la tasa de interés",,,nacional
F089.ECB.IND.CONSFCEA1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Riesgo de su cartera de clientes (morosidad, provisiones, etc.)",,,nacional
F089.ECB.IND.CONSFCEA2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.IND.CONSFCEA3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Cambios normativos",,,nacional
F089.ECB.IND.CONSFCEA4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Otros",,,nacional
F089.ECB.IND.CONSFCEA5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Riesgo de su cartera de clientes (morosidad, provisiones, etc.)",,,nacional
F089.ECB.IND.CONSFCEA6.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.IND.CONSFCEA7.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Cambios normativos",,,nacional
F089.ECB.IND.CONSFCEA8.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Otros",,,nacional
F089.ECB.IND.CONSFCH1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Financiamiento de créditos hipotecarios, Porcentaje de refinanciamiento de crédito hipotecario ya existente",,,nacional
F089.ECB.IND.IMBCC1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje máximo a financiar del costo directo del proyecto inmobiliario",,,nacional
F089.ECB.IND.IMBCC2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje máximo a financiar del costo total del proyecto inmobiliario",,,nacional
F089.ECB.IND.IMBCC3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje del valor del terreno dado como anticipo",,,nacional
F089.ECB.IND.IMBCC4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Plazo máximo del crédito",,,nacional
F089.ECB.IND.IMBCC5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Spread del crédito sobre costo de fondo",,,nacional
F089.ECB.IND.IMBCC6.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Requerimiento de garantías u otras condiciones contractuales",,,nacional
F089.ECB.IND.IMBDNC1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Demanda por nuevos créditos, Inmobiliarios",,,nacional
F089.ECB.IND.IMBDNC2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Demanda por nuevos créditos, Construcción",,,nacional
F089.ECB.IND.IMBEA1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Estándares de aprobación, Inmobiliarios",,,nacional
F089.ECB.IND.IMBEA2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Estándares de aprobación, Construcción",,,nacional
F089.ECB.IND.IMBFCD1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Dinamismo del sector inmobiliario (ventas, inicio de proyectos, etc)",,,nacional
F089.ECB.IND.IMBFCD2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias",,,nacional
F089.ECB.IND.IMBFCD3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Dinamismo del sector construcción (inicio de proyectos privados no relacionados al MOP)",,,nacional
F089.ECB.IND.IMBFCD4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Sustitución del financiamiento entre bancos u otras fuentes no bancarias",,,nacional
F089.ECB.IND.IMBFCD5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Dinamismo de la actividad en infraestructura pública (proyectos MOP)",,,nacional
F089.ECB.IND.IMBFCEA1.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Entorno económico del sector inmobiliario o sus perspectivas",,,nacional
F089.ECB.IND.IMBFCEA2.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Riesgo de crédito de los clientes inmobiliarios (flujos, morosidad, provisiones, etc)",,,nacional
F089.ECB.IND.IMBFCEA3.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.IND.IMBFCEA4.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Cambios normativos",,,nacional
F089.ECB.IND.IMBFCEA5.T,Indicador,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Otros",,,nacional
F089.ECB.MAS50.CONSFCH1.T,Más del 50%,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Financiamiento de créditos hipotecarios, Porcentaje de refinanciamiento de crédito hipotecario ya existente",,,nacional
F089.ECB.MEN10.CONSFCH1.T,Menos del 10%,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Financiamiento de créditos hipotecarios, Porcentaje de refinanciamiento de crédito hipotecario ya existente",,,nacional
F089.ECB.MIMP.COMFCD1.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de capital de trabajo de los clientes",,,nacional
F089.ECB.MIMP.COMFCD2.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Inversión en activo fijo físico (plantas y equipos) de los clientes",,,nacional
F089.ECB.MIMP.COMFCD3.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de financiamiento de los clientes para adquisiciones o fusiones con otras empresas",,,nacional
F089.ECB.MIMP.COMFCD4.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (bonos, efectos de comercio, recursos propios, etc)",,,nacional
F089.ECB.MIMP.COMFCD5.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Necesidades de capital de trabajo de los clientes",,,nacional
F089.ECB.MIMP.COMFCD6.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Inversión en activo fijo físico (plantas y equipos) de los clientes",,,nacional
F089.ECB.MIMP.COMFCD7.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (proveedores, recursos propios, factoraje, etc.)",,,nacional
F089.ECB.MIMP.COMFCEA1.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Entorno económico o sus perspectivas",,,nacional
F089.ECB.MIMP.COMFCEA10.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Cambios normativos",,,nacional
F089.ECB.MIMP.COMFCEA11.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Otros",,,nacional
F089.ECB.MIMP.COMFCEA2.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Posición de capital de su banco, actual o esperada",,,nacional
F089.ECB.MIMP.COMFCEA3.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Condiciones de fondeo de su banco",,,nacional
F089.ECB.MIMP.COMFCEA4.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc)",,,nacional
F089.ECB.MIMP.COMFCEA5.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.MIMP.COMFCEA6.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Cambios normativos",,,nacional
F089.ECB.MIMP.COMFCEA7.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Otros",,,nacional
F089.ECB.MIMP.COMFCEA8.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc)",,,nacional
F089.ECB.MIMP.COMFCEA9.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.MIMP.CONSFCD1.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de ingreso y/o empleo de los clientes",,,nacional
F089.ECB.MIMP.CONSFCD2.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (comercio)",,,nacional
F089.ECB.MIMP.CONSFCD3.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de la tasa de interés",,,nacional
F089.ECB.MIMP.CONSFCD4.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de ingreso y/o empleo de los clientes",,,nacional
F089.ECB.MIMP.CONSFCD5.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias",,,nacional
F089.ECB.MIMP.CONSFCD6.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de la tasa de interés",,,nacional
F089.ECB.MIMP.CONSFCEA1.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Riesgo de su cartera de clientes (morosidad, provisiones, etc.)",,,nacional
F089.ECB.MIMP.CONSFCEA2.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.MIMP.CONSFCEA3.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Cambios normativos",,,nacional
F089.ECB.MIMP.CONSFCEA4.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Consumo: Otros",,,nacional
F089.ECB.MIMP.CONSFCEA5.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Riesgo de su cartera de clientes (morosidad, provisiones, etc.)",,,nacional
F089.ECB.MIMP.CONSFCEA6.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.MIMP.CONSFCEA7.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Cambios normativos",,,nacional
F089.ECB.MIMP.CONSFCEA8.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en estándares de aprobación, Hipotecarios: Otros",,,nacional
F089.ECB.MIMP.IMBFCD1.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Dinamismo del sector inmobiliario (ventas, inicio de proyectos, etc)",,,nacional
F089.ECB.MIMP.IMBFCD2.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Inmobiliarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias",,,nacional
F089.ECB.MIMP.IMBFCD3.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Dinamismo del sector construcción (inicio de proyectos privados no relacionados al MOP)",,,nacional
F089.ECB.MIMP.IMBFCD4.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Sustitución del financiamiento entre bancos u otras fuentes no bancarias",,,nacional
F089.ECB.MIMP.IMBFCD5.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en la demanda, Construcción: Dinamismo de la actividad en infraestructura pública (proyectos MOP)",,,nacional
F089.ECB.MIMP.IMBFCEA1.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Entorno económico del sector inmobiliario o sus perspectivas",,,nacional
F089.ECB.MIMP.IMBFCEA2.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Riesgo de crédito de los clientes inmobiliarios (flujos, morosidad, provisiones, etc)",,,nacional
F089.ECB.MIMP.IMBFCEA3.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Competencia de otros bancos o instituciones no bancarias",,,nacional
F089.ECB.MIMP.IMBFCEA4.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Cambios normativos",,,nacional
F089.ECB.MIMP.IMBFCEA5.T,Muy importante,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos inmobiliarios y de la construcción, Factores que explican cambios en estándares de aprobación, Otros",,,nacional
F089.ECB.MMNRES.COMCC1.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Disminución de las líneas de crédito (en relación con el volumen de ventas)",,,nacional
F089.ECB.MMNRES.COMCC10.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Aumento del premio exigido a los créditos más riesgosos",,,nacional
F089.ECB.MMNRES.COMCC2.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Aumento del spread sobre el costo de fondos de su banco",,,nacional
F089.ECB.MMNRES.COMCC3.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Mayor requerimiento de garantías o imposición de otras condiciones contractuales",,,nacional
F089.ECB.MMNRES.COMCC4.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Disminución en el plazo de los créditos",,,nacional
F089.ECB.MMNRES.COMCC5.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Aumento del premio exigido a los créditos más riesgosos",,,nacional
F089.ECB.MMNRES.COMCC6.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Disminución de las líneas de crédito (en relación con el volumen de ventas)",,,nacional
F089.ECB.MMNRES.COMCC7.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Aumento del spread sobre el costo de fondos de su banco",,,nacional
F089.ECB.MMNRES.COMCC8.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Mayor requerimiento de garantías o imposición de otras condiciones contractuales",,,nacional
F089.ECB.MMNRES.COMCC9.T,Moderadamente menos restrictivos,,Nacional,T,Expectativas Económicas,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Disminución en el plazo de los créditos",,,nacional
